CHEMBL3084938,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1
CHEMBL25437,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL278558,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL23176,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL3084940,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1
CHEMBL3084946,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1
CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
CHEMBL3084947,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(I)cc2)CC1
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL3084952,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2cccc3ccccc23)CC1
CHEMBL3084956,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cnc3ccccc3c2)CC1
CHEMBL23979,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL3084948,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc3ccccc3c2)CC1
CHEMBL3084955,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1
CHEMBL3084941,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1
CHEMBL497992,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1
CHEMBL3084953,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1
CHEMBL3084944,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1
CHEMBL25211,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL3084951,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc3ccccc3c2)CC1
CHEMBL3084950,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc(Cl)c(Cl)c2)CC1
CHEMBL2115247,CC[C@H](C)[C@H](N)C(=O)N1C[S+]([O-])C[C@H]1C#N
CHEMBL92175,N#C[C@@H]1CSCN1C(=O)C(CCCCN)NC(=O)OCc1ccccc1
CHEMBL327187,CCC(C)[C@H](N)C(=O)N1CCS[C@H]1C#N
CHEMBL93208,CCC(C)[C@H](N)C(=O)N1CSC[C@H]1C#N
CHEMBL329641,CCC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL92760,CCC(C)[C@H](N)C(=O)N1CS(=O)(=O)C[C@H]1C#N
CHEMBL94278,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCC1
CHEMBL93526,CCC(C)[C@H](N)C(=O)N1CCCC[C@H]1C#N
CHEMBL93060,N#C[C@@H]1CSCN1C(=O)C(N)C1CCCC1
CHEMBL316560,N#C[C@@H]1CSCN1C(=O)C(N)C1CCCCC1
CHEMBL63860,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL276056,NC(C(=O)N1CCCC1)C1CCCC1
CHEMBL381626,N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL16834,N#C[C@@H]1CCCN1C(=O)C(N)C1CCCC1
CHEMBL278393,N[C@H](C(=O)N1CCCC1)C1CCCCC1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL461912,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN
CHEMBL3350819,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL63895,O=C([C@@H]1CCCN1)N1CCC[C@H]1B(O)O
CHEMBL363250,CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL555560,CCOC(=O)c1cnc(CN)c2c(OC)cc(OC)cc12.Cl
CHEMBL77539,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1
CHEMBL77539,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1
CHEMBL168986,CS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1
CHEMBL171033,COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1
CHEMBL439836,CS(=O)(=O)NCCS(=O)(=O)N[C@@H]1CC[C@@H]([C@H](N)C(=O)N2CCCC2)C1
CHEMBL352343,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2ccc(Cl)c(Cl)c2)C1
CHEMBL169962,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1
CHEMBL171437,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1
CHEMBL354576,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1
CHEMBL168866,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1
CHEMBL172631,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1
CHEMBL169204,CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H](N)C(=O)N3CCCC3)C2)cc1
CHEMBL355203,COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1
CHEMBL171342,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1
CHEMBL354936,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1
CHEMBL169812,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)c2cccc3ccccc23)C1
CHEMBL355716,COc1ccc(NC(=O)O[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1
CHEMBL353840,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)C1
CHEMBL169179,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1
CHEMBL168281,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1
CHEMBL355248,CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1
CHEMBL171733,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1
CHEMBL355051,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](O)C1
CHEMBL171290,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1
CHEMBL352354,COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1
CHEMBL352402,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1
CHEMBL352520,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1
CHEMBL172057,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1
CHEMBL355479,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1
CHEMBL352548,CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1
CHEMBL22310,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL23223,N[C@H](C(=O)N1CCSC1)C1CCCCC1
CHEMBL22359,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL23051,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL25437,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL23880,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1
CHEMBL281561,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL283309,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL280658,N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1
CHEMBL278558,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL283368,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1
CHEMBL23176,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL277693,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL281178,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL23110,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL23879,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1
CHEMBL277193,N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL23979,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL279944,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL23660,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL22679,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL23924,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1
CHEMBL423108,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL278393,N[C@H](C(=O)N1CCCC1)C1CCCCC1
CHEMBL277635,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1
CHEMBL22294,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1
CHEMBL23891,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1
CHEMBL22511,N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1
CHEMBL25211,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1
CHEMBL37536,NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl
CHEMBL503274,CC[C@H](C)[C@H](N)C(=O)N1CCCC1
CHEMBL37654,NCc1c(N)nc(-c2cccc(C(F)(F)F)c2)nc1-c1ccc(Cl)cc1Cl
CHEMBL34764,NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl
CHEMBL34842,NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl
CHEMBL319514,C[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL37289,COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1
CHEMBL34062,COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1
CHEMBL277390,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F
CHEMBL277390,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F
CHEMBL37687,NCc1c(N)nc(-c2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1Cl
CHEMBL37960,NCc1c(N)nc(-c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1Cl
CHEMBL461912,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN
CHEMBL67680,CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F
CHEMBL36666,NCc1c(N)nc(-c2cccc(F)c2)nc1-c1ccc(Cl)cc1Cl
CHEMBL37655,NCc1c(N)nc(-c2cccc(Cl)c2)nc1-c1ccc(Cl)cc1Cl
CHEMBL98408,CC[C@H](C)[C@H](N)C(=O)N1CCSC1
CHEMBL35116,Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1
CHEMBL302602,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F
CHEMBL34972,Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1
CHEMBL36020,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl
CHEMBL67679,CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F
CHEMBL329909,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1
CHEMBL3084822,CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2
CHEMBL94597,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1
CHEMBL94147,CCCCCCCNCC(=O)N1CCC[C@H]1C#N
CHEMBL94908,CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N
CHEMBL96942,N#C[C@@H]1CCCN1C(=O)CNCCc1ccccc1
CHEMBL3084816,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1
CHEMBL3084814,C[C@]12C[C@@H]3C[C@](C)(C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2
CHEMBL96748,CC(C)NCC(=O)N1CCC[C@H]1C#N
CHEMBL96160,CCCCCNCC(=O)N1CCC[C@H]1C#N
CHEMBL328994,N#C[C@@H]1CCCN1C(=O)CNC1Cc2ccccc2C1
CHEMBL93354,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(Cl)cn1
CHEMBL96071,CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2
CHEMBL328794,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1
CHEMBL330373,N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2
CHEMBL96666,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N
CHEMBL95088,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1
CHEMBL3084820,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2nc3ccccc3s2)CC1
CHEMBL319798,N#C[C@@H]1CCCN1C(=O)CNC1CCN(C(=O)C2CCCCC2)CC1
CHEMBL96892,N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL92028,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1
CHEMBL3084819,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1
CHEMBL96593,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCC1
CHEMBL96491,CCCCCCNCC(=O)N1CCC[C@H]1C#N
CHEMBL3084821,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1
CHEMBL92710,CCC(CO)NCC(=O)N1CCC[C@H]1C#N
CHEMBL3084817,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)NC1CCCCC1)(C3)C2
CHEMBL94312,N#C[C@@H]1CCCN1C(=O)CNC1CCC1
CHEMBL319080,N#C[C@@H]1CCCN1C(=O)CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3
CHEMBL3084824,COc1ccc(NC(=O)O[C@@]23C[C@@H]4C[C@@H](C[C@](NCC(=O)N5CCC[C@H]5C#N)(C4)C2)C3)cc1
CHEMBL3084818,CC(C)N(C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2)C(C)C
CHEMBL330426,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2ccc(C(F)(F)F)cn2)CC1
CHEMBL323130,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCC1
CHEMBL3084811,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2
CHEMBL3084811,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2
CHEMBL96908,CC(C)(Cc1ccccc1)NCC(=O)N1CCC[C@H]1C#N
CHEMBL327166,CC(C)(CNc1ccc(C#N)cn1)NCC(=O)N1CCC[C@H]1C#N
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL96459,CC1C(NCC(=O)N2CCC[C@H]2C#N)CC2CC1C2(C)C
CHEMBL330717,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(C(F)(F)F)cn1
CHEMBL431425,N#C[C@@H]1CCCN1C(=O)CNC1CCCCC1
CHEMBL317787,CCCCNCC(=O)N1CCC[C@H]1C#N
CHEMBL323129,CC(C)(N)C(O)NCC(=O)N1CCC[C@H]1C#N
CHEMBL77539,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1
CHEMBL77539,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc([N+](=O)[O-])cn1
CHEMBL3084823,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@H]3C[C@@H](C1)C[C@](OC(=O)Nc1ccccc1)(C3)C2
CHEMBL3084815,N#Cc1ccc(N[C@H]2CC[C@H](NCC(=O)N3CCC[C@H]3C#N)CC2)nc1
CHEMBL3084825,CC(C)(C)NC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2
CHEMBL92711,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccn1
CHEMBL95089,N#C[C@@H]1CCCN1C(=O)CNC1CCCC1
CHEMBL94630,CC(C)(C)CC(C)(C)NCC(=O)N1CCC[C@H]1C#N
CHEMBL318775,N#Cc1ccc(NCCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL96937,CC(C)(C)NCC(=O)N1CCC[C@H]1C#N
CHEMBL3084812,CC[C@@]12C[C@H]3C[C@@H](C1)C[C@@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2
CHEMBL537844,CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1ccc(F)c(F)c1)C2.Cl
CHEMBL558196,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccc(F)c(F)c1
CHEMBL537400,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)ccc1F
CHEMBL539077,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
CHEMBL557187,Cl.N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F
CHEMBL558585,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
CHEMBL559011,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)ccc1F
CHEMBL175872,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1ccccc1F
CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1
CHEMBL179289,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1
CHEMBL362018,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL184572,CCC(C)[C@@H](N)C(=O)N1N=CCC1C#N
CHEMBL363542,N#Cc1ccc(NCCNCC(=O)N2N=CC[C@H]2C#N)nc1
CHEMBL185482,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cscn1)Cc1ccccc1F
CHEMBL184808,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1cccnc1)Cc1ccccc1F
