CHEMBL25228,3ERT,-10.0
CHEMBL432454,3ERT,-10.3
CHEMBL24950,3ERT,-11.0
CHEMBL419110,3ERT,-8.9
CHEMBL85090,3ERT,-9.7
CHEMBL85650,3ERT,-9.1
CHEMBL313941,3ERT,inf
CHEMBL268177,3HS4,-6.2
CHEMBL268439,3HS4,-8.2
CHEMBL544127,3HS4,-7.5
CHEMBL148167,3HS4,inf
CHEMBL358290,3HS4,-8.1
CHEMBL148426,3HS4,-7.6
CHEMBL144766,3HS4,-8.4
CHEMBL356059,3HS4,-7.3
CHEMBL144970,3HS4,-8.5
CHEMBL144186,3HS4,-7.6
CHEMBL340519,3HS4,-7.4
CHEMBL144982,3HS4,-7.7
CHEMBL2370954,3HS4,inf
CHEMBL218490,3HS4,-7.1
CHEMBL144006,3HS4,-7.5
CHEMBL117716,2P16,inf
CHEMBL369583,2P16,inf
CHEMBL176744,2P16,inf
CHEMBL367476,2P16,inf
CHEMBL366405,2P16,inf
CHEMBL126575,2P16,-10.3
CHEMBL337921,2P16,-9.9
CHEMBL340500,2P16,-9.4
CHEMBL117721,2P16,inf
CHEMBL331807,2P16,inf
CHEMBL323642,2P16,inf
CHEMBL176640,2P16,inf
CHEMBL366855,2P16,inf
CHEMBL125499,2P16,inf
CHEMBL369480,2P16,inf
CHEMBL90164,1UDT,inf
CHEMBL87901,1UDT,-8.8
CHEMBL313197,1UDT,inf
CHEMBL86578,1UDT,inf
CHEMBL313561,1UDT,inf
CHEMBL87202,1UDT,-10.0
CHEMBL87954,1UDT,-8.9
CHEMBL327772,1UDT,inf
CHEMBL433418,1UDT,-9.8
CHEMBL86743,1UDT,-10.3
CHEMBL314981,1UDT,-9.8
CHEMBL87304,1UDT,-10.1
CHEMBL89670,1UDT,inf
CHEMBL85350,1UDT,-9.8
CHEMBL86673,1UDT,inf
CHEMBL108952,1OYT,inf
CHEMBL3142655,1OYT,inf
CHEMBL3142745,1OYT,inf
CHEMBL3142745,1OYT,inf
CHEMBL431443,1OYT,inf
CHEMBL3142679,1OYT,-0.0
CHEMBL47481,1OYT,-0.0
CHEMBL3349684,1OYT,-0.0
CHEMBL3349684,1OYT,-0.0
CHEMBL177225,1OYT,inf
CHEMBL111195,1OYT,inf
CHEMBL366535,1OYT,inf
CHEMBL322178,1OYT,inf
CHEMBL320707,1OYT,inf
CHEMBL320351,1OYT,inf
CHEMBL134277,3BQD,-6.5
CHEMBL134277,3BQD,-6.5
CHEMBL415524,3BQD,-6.6
CHEMBL415524,3BQD,-6.6
CHEMBL336353,3BQD,-2.8
CHEMBL413309,3BQD,-5.2
CHEMBL717,3BQD,-10.4
CHEMBL717,3BQD,-10.4
CHEMBL337856,3BQD,-7.4
CHEMBL337856,3BQD,-7.4
CHEMBL335996,3BQD,-6.4
CHEMBL335996,3BQD,-6.4
CHEMBL130141,3BQD,-5.1
CHEMBL130141,3BQD,-5.1
CHEMBL336169,3BQD,-6.3
CHEMBL246344,3HR1,inf
CHEMBL246143,3HR1,inf
CHEMBL246142,3HR1,inf
CHEMBL437183,3HR1,inf
CHEMBL246141,3HR1,inf
CHEMBL245939,3HR1,inf
CHEMBL245938,3HR1,inf
CHEMBL245737,3HR1,inf
CHEMBL397774,3HR1,inf
CHEMBL248059,3HR1,inf
CHEMBL439572,3HR1,inf
CHEMBL248058,3HR1,inf
CHEMBL395205,3HR1,inf
CHEMBL440954,3HR1,inf
CHEMBL397600,3HR1,-9.4
